scenario,survived,months_run,final_arr_usd,final_team_size,final_cash_usd,final_trl,final_layer3_substitutability,valuation_vc_method,valuation_comparable_multiples,valuation_damodaran_classical,valuation_damodaran_inverted
adas_regulated_2026,True,96,245742680.22486365,126.0,194269478.30495673,9.0,0.9821037376226223,506209030.922361,2858051368.2836266,5113001224.913273,5113001224.913273
adas_regulated_2026,True,96,243085358.59804377,114.0,181613748.3914553,9.0,0.995441360511635,500735174.26738095,2093751737.1353722,5057712136.666632,5057712136.666632
adas_regulated_2026,True,96,270557140.6635242,126.0,201546003.8984877,9.0,0.9988633096349948,557324709.9733975,4146302373.482364,5629298868.050953,5629298868.050953
adas_regulated_2026,False,59,9429879.763518363,117.98902684161322,-730136.2576412152,9.0,0.9814554212062323,19424750.68814702,115090860.26262467,196201110.5988418,196201110.5988418
adas_regulated_2026,True,96,200132535.24401897,96.0,165024235.62958667,9.0,0.9974903012629257,412256009.5348871,2638729210.0060706,4164021882.2034936,4164021882.2034936
adas_regulated_2026,True,96,263633730.28327712,96.0,207853654.91292608,9.0,0.991652789931827,543063073.1423196,2370922618.081332,5485248165.411961,5485248165.411961
adas_regulated_2026,True,96,181760439.7791458,84.0,130284204.58466959,9.0,0.9979919273193645,374411054.6708131,2127519707.2795532,3781766156.2947316,3781766156.2947316
adas_regulated_2026,True,96,202074430.5573178,90.0,154157591.29340717,9.0,0.9809189489730086,416256148.8016932,2342586674.3101325,4204425580.521037,4204425580.521037
adas_regulated_2026,True,96,285786574.60726565,144.0,229816965.0004556,9.0,0.999618460403009,588696049.2584708,2303188072.510187,5946167367.807826,5946167367.807826
adas_regulated_2026,False,57,8475850.907380562,94.67111869377652,-446465.74995068624,9.0,0.9669036223877843,17459532.34554744,118793830.5445423,176351279.4438642,176351279.4438642
adas_regulated_2026,True,96,210202115.1542378,108.0,161823389.3870537,9.0,0.9980153503966426,432998488.14496374,2832570255.986744,4373532799.754322,4373532799.754322
adas_regulated_2026,False,61,13174820.730410239,127.06510582942964,-227964.35211052885,9.0,0.9814157091540037,27139010.726236984,102016817.77896576,274119556.56608295,274119556.56608295
adas_regulated_2026,True,96,217171954.6523016,114.0,159610199.1595459,9.0,0.9998854785894821,447355765.01185083,3447802809.4816914,4518549521.548192,4518549521.548192
adas_regulated_2026,True,96,248479575.8986243,120.0,209539435.40621442,9.0,0.992971683574648,511846803.34952855,2122147259.0397017,5169945956.368115,5169945956.368115
adas_regulated_2026,True,96,230715449.1084484,72.0,200815156.27298504,9.0,0.9979725634366955,475254212.2725184,1975129046.2774036,4800339822.20138,4800339822.20138
adas_regulated_2026,False,62,11293593.192794487,100.06377084067584,-320993.06369702984,9.0,0.9852926970815831,23263841.920030646,106940676.74996746,234978131.49751756,234978131.49751756
adas_regulated_2026,True,96,250441292.02929872,120.0,185173914.95940438,9.0,0.9957286302628,515887771.8151804,1805226335.0903544,5210762052.985489,5210762052.985489
adas_regulated_2026,True,96,236058411.3443895,138.0,177397175.2786442,9.0,0.9952386054561864,486260260.2786509,2951872177.914272,4911507212.546577,4911507212.546577
adas_regulated_2026,True,96,200351326.43883833,72.0,195711064.08786812,9.0,0.990839371373527,412706700.7969931,2074658822.1642334,4168574122.1566343,4168574122.1566343
adas_regulated_2026,True,96,281827584.57038355,114.0,234300217.3941073,9.0,0.9985098182117657,580540866.3322996,1520485184.4506266,5863795348.061501,5863795348.061501
adas_regulated_2026,True,96,241669480.52784845,138.0,179550957.22346252,9.0,0.9921034393919699,497818585.8051651,4497379946.2782135,5028252922.25336,5028252922.25336
adas_regulated_2026,True,96,258690769.6527294,150.0,198286145.996423,9.0,0.997975781718957,532880994.4395588,2087784829.9816341,5382403337.091693,5382403337.091693
adas_regulated_2026,False,64,15933076.916408056,140.67922431115426,-32513.841247387696,9.0,0.9901300961957841,32820783.992777158,83005664.5894032,331508721.7071431,331508721.7071431
adas_regulated_2026,False,64,12819020.663566917,125.07971355084482,-100703.69694147934,9.0,0.981868283643568,26406092.83474958,78936644.59085299,266716665.9655186,266716665.9655186
adas_regulated_2026,True,96,258240453.40370822,108.0,215844782.68778706,9.0,0.9965615695140849,531953381.2475117,2260074389.3861256,5373033912.412443,5373033912.412443
adas_regulated_2026,True,96,302409010.2321276,126.0,238325007.2610499,9.0,0.9873701059648153,622936853.5889647,2960808797.333954,6292019108.470832,6292019108.470832
adas_regulated_2026,False,59,10549967.564809388,102.9033898845397,-640722.9628744868,9.0,0.9749769252134539,21732036.341256455,113191574.68378206,219506017.56400952,219506017.56400952
adas_regulated_2026,True,96,205244116.28246397,90.0,170454103.3618005,9.0,0.9971088863499228,422785431.9436631,3230726684.6906333,4270375080.951459,4270375080.951459
adas_regulated_2026,True,96,243005781.66220012,120.0,179472113.17945898,9.0,0.9974681229067524,500571252.5442991,1523283140.0042856,5056056433.350988,5056056433.350988
adas_regulated_2026,True,96,244592923.6447078,138.0,178470630.86646035,9.0,0.9983390433906938,503840630.1069033,2820322892.787549,5089079019.794855,5089079019.794855
adas_regulated_2026,True,96,257910309.5790791,120.0,197098637.83519518,9.0,0.9993820227233033,531273313.03397393,2329292609.7840586,5366164833.83732,5366164833.83732
adas_regulated_2026,True,96,225201944.55315387,102.0,173388494.11184835,9.0,0.9992861968126301,463896861.58615077,2427161576.1332746,4685624073.520726,4685624073.520726
adas_regulated_2026,True,96,254453428.11083415,108.0,213156352.09738454,9.0,0.9997921179102073,524152431.0754452,2315134525.241434,5294239846.42633,5294239846.42633
adas_regulated_2026,True,96,254798578.20357877,102.0,207449646.5650063,9.0,0.9986490575424406,524863410.9256329,2573433401.3318295,5301421150.241227,5301421150.241227
adas_regulated_2026,True,96,246844915.57384223,138.0,182226249.45775822,9.0,0.9975525190270378,508479542.041326,1548221034.4493003,5135934688.015056,5135934688.015056
adas_regulated_2026,True,96,253801305.07543224,120.0,193561699.44931915,9.0,0.9993495006936752,522809113.05884784,2463165617.550113,5280671564.857361,5280671564.857361
adas_regulated_2026,True,96,239942048.0467761,90.0,191943065.90973502,9.0,0.9867462130407345,494260221.7414733,2404540528.5720277,4992311406.585034,4992311406.585034
adas_regulated_2026,True,96,236517808.89865828,132.0,168122683.80381978,9.0,0.9993255559049687,487206580.18751526,1495608813.4657934,4921065585.782961,4921065585.782961
adas_regulated_2026,True,96,295983709.42611235,120.0,244501103.91869152,9.0,0.9987153401766341,609701280.137005,3472732481.610532,6158332233.803676,6158332233.803676
adas_regulated_2026,False,59,9632805.183973536,127.60020345682925,-165738.3056604124,9.0,0.9697724071201007,19842759.803796485,79525446.9128781,200423242.14881888,200423242.14881888
adas_regulated_2026,True,96,243466789.2828157,108.0,186120831.14356428,9.0,0.99942051847487,501520889.0529678,4703998277.299896,5065648306.145512,5065648306.145512
adas_regulated_2026,True,96,214552413.09760326,96.0,178622102.69308957,9.0,0.9919193980778936,441959732.09379476,1698471923.4690783,4464046497.630539,4464046497.630539
adas_regulated_2026,True,96,227955541.8417922,108.0,182873798.21593878,9.0,0.9956517267888693,469569037.92017865,1003208832.5077207,4742916304.1452265,4742916304.1452265
adas_regulated_2026,True,96,299251933.5777977,132.0,234518991.98735768,9.0,0.9967653764599531,616433544.0609918,2470208838.881864,6226331956.422341,6226331956.422341
adas_regulated_2026,True,96,245854786.49843243,144.0,187085155.32970893,9.0,0.9981277000103378,506439960.31586975,2261472300.9098196,5115333744.089646,5115333744.089646
adas_regulated_2026,False,58,10468589.82792319,152.29701702911882,-71653.98743182514,9.0,0.9836222276205707,21564405.12111137,102519084.94812794,217812846.20281553,217812846.20281553
adas_regulated_2026,True,96,206099621.99659467,96.0,170470628.00721717,9.0,0.9974092447176269,424547700.9890824,1913255606.6090415,4288175007.9330807,4288175007.9330807
adas_regulated_2026,True,96,243054521.77133837,126.0,175867032.8021129,9.0,0.9911681512124014,500671653.0257757,1653862299.8795347,5057070535.734417,5057070535.734417
adas_regulated_2026,True,96,260103133.2767687,114.0,202353559.96894228,9.0,0.9890886762570499,535790343.4414528,2849519405.144326,5411789428.808151,5411789428.808151
adas_regulated_2026,True,96,249775892.23649892,132.0,190129797.6547227,9.0,0.9968913686308306,514517104.8069875,1178610469.0282068,5196917530.932873,5196917530.932873
adas_regulated_2026,True,96,236471540.15440008,102.0,214728839.68376026,9.0,0.9918942978855907,487111270.5076034,3094390699.661382,4920102903.411909,4920102903.411909
adas_regulated_2026,False,67,18418628.96200295,99.81361141357412,-8453.854629054898,9.0,0.996736848292997,37940809.9123951,179295412.06512988,383223916.8131927,383223916.8131927
adas_regulated_2026,False,66,13579543.948757986,104.80429198425283,-255578.08508546534,9.0,0.9914470113999606,27972706.15091504,182919884.927676,282540357.9884054,282540357.9884054
adas_regulated_2026,True,96,306640965.23454577,108.0,244195924.87343493,9.0,0.9915990390632673,631654321.1396599,2959661436.1784,6380070525.063759,6380070525.063759
adas_regulated_2026,True,96,252939785.42645296,102.0,201114717.8419346,9.0,0.9878306445741585,521034455.81887925,1672081293.6049004,5262746510.013459,5262746510.013459
adas_regulated_2026,False,63,14525354.168419702,108.91294785379681,-491670.29721082863,9.0,0.9820863225529257,29920994.801031996,186377056.4600393,302219189.55010563,302219189.55010563
adas_regulated_2026,True,96,238051303.18106472,102.0,185334000.07534447,9.0,0.9924427192638691,490365448.0484487,2513454334.081057,4952971960.927753,4952971960.927753
adas_regulated_2026,False,63,13515364.0605897,99.83686886598036,-267604.8733297861,9.0,0.9727456855207478,27840501.037156835,81762316.46020557,281205010.5977162,281205010.5977162
adas_regulated_2026,False,66,16070055.863496643,88.25624588147612,-7544.854657910066,9.0,0.9897390202297927,33102948.979335576,182081916.48279977,334358749.7267383,334358749.7267383
adas_regulated_2026,True,96,247740200.05884638,102.0,196617438.73240227,9.0,0.9879576837634932,510323751.9731908,1632361305.2764761,5154562264.894594,5154562264.894594
adas_regulated_2026,True,96,203233623.06169894,84.0,157070191.96697032,9.0,0.9912998552574727,418643986.81891644,3334619332.482189,4228544112.51307,4228544112.51307
adas_regulated_2026,False,56,7836452.83867499,98.00322846146638,-1060433.0316329035,9.0,0.9582064172307515,16142426.67860791,104319508.94296661,163047757.62377465,163047757.62377465
adas_regulated_2026,False,63,12141571.572239228,99.28827661666061,-30448.289544712054,9.0,0.9792498056147787,25010605.29588808,145147719.36821255,252621442.3331998,252621442.3331998
adas_regulated_2026,False,63,17274763.31501961,122.52706633552144,-89313.48305324698,9.0,0.9790356301464328,35584543.91849051,134682943.37345767,359424280.34463,359424280.34463
adas_regulated_2026,True,96,197086319.338307,102.0,161211348.7087801,9.0,0.9861617426846794,405981063.72490513,781904900.7610075,4100641334.538742,4100641334.538742
adas_regulated_2026,True,96,203712604.1469498,84.0,172334414.59447038,9.0,0.9991804252507623,419630647.13682747,1753842967.632212,4238509946.992277,4238509946.992277
adas_regulated_2026,True,96,231695140.32626158,126.0,170781122.95306063,9.0,0.9975927128727698,477272292.8986374,3066906998.8028812,4820723592.705275,4820723592.705275
adas_regulated_2026,False,61,11352523.600887867,95.29882937207223,-716929.619820575,9.0,0.9834769045846646,23385233.551087625,125125865.31947447,236204256.51776385,236204256.51776385
adas_regulated_2026,True,96,268061849.51258364,120.0,206377273.6195937,9.0,0.9983566939806022,552184622.3246791,2420269379.196318,5577381037.987409,5577381037.987409
adas_regulated_2026,True,96,237804930.10015878,102.0,189916852.41945225,9.0,0.9965261819765915,489857940.44571304,1671948087.8941164,4947845843.38356,4947845843.38356
adas_regulated_2026,True,96,277418484.5266562,126.0,213431691.78847072,9.0,0.9997829075571237,571458495.0554311,3399390936.8688784,5772058194.776957,5772058194.776957
adas_regulated_2026,True,96,238660393.59554872,132.0,182540822.1031823,9.0,0.9980358323454609,491620122.5241154,2062113464.922846,4965644891.948486,4965644891.948486
adas_regulated_2026,False,64,12803866.546328668,90.53388790346858,-428011.8017024915,9.0,0.9927641217487029,26374876.641475223,190388891.70943072,266401364.52935475,266401364.52935475
adas_regulated_2026,True,96,296845612.7471262,138.0,232227808.32706034,9.0,0.9950959147619209,611476727.7087493,5225295851.549116,6176265271.4513,6176265271.4513
adas_regulated_2026,True,96,241830479.8019409,138.0,180460654.34649852,9.0,0.9985000778997771,498150230.62340736,2279545874.1634884,5031602724.92049,5031602724.92049
adas_regulated_2026,False,64,14042571.788848968,120.82700329011608,-116242.19516326953,9.0,0.9850427972075656,28926504.13996625,253503484.4349554,292174264.11894745,292174264.11894745
adas_regulated_2026,True,96,261925562.36531076,96.0,233434206.22427294,9.0,0.9931043226836818,539544392.4409649,1240254281.6259801,5449707474.438267,5449707474.438267
adas_regulated_2026,True,96,288480367.5589963,156.0,213673599.76277584,9.0,0.9940572634748825,594245033.742376,1421694417.2649179,6002215290.168153,6002215290.168153
adas_regulated_2026,False,59,10206251.09380079,108.91294785379681,-29267.66843579756,9.0,0.972946076772178,21024009.629974127,98356912.08741607,212354542.1439412,212354542.1439412
adas_regulated_2026,True,96,226454289.33690196,132.0,163141909.71871474,9.0,0.9996715357672549,466476585.3800872,1817877020.6783109,4711680761.790987,4711680761.790987
adas_regulated_2026,True,96,204071390.07576168,114.0,150160905.72282383,9.0,0.9958588976053885,420369715.65014493,2137153418.1029432,4245974962.3970838,4245974962.3970838
adas_regulated_2026,False,55,5767960.857291413,129.36426156913558,-200268.30060880957,9.0,0.9734606301287283,11881509.03740399,34254908.05660241,120010048.32207784,120010048.32207784
adas_regulated_2026,True,96,191597320.7127691,114.0,142718500.7374437,9.0,0.9882289215073106,394674193.17061144,2002437400.595281,3986435464.112645,3986435464.112645
adas_regulated_2026,True,96,218586243.5250784,102.0,152454181.9924256,9.0,0.9984155794856938,450269079.86248046,1452796264.1572032,4547975670.608957,4547975670.608957
adas_regulated_2026,True,96,250355777.26180676,120.0,192937461.4552489,9.0,0.9935446642176234,515711618.66367227,3046536035.858992,5208982805.235223,5208982805.235223
adas_regulated_2026,True,96,230803618.6128006,102.0,205730006.48117968,9.0,0.9893537984996096,475435833.9562821,2158139392.5654755,4802174305.260409,4802174305.260409
adas_regulated_2026,False,59,8827520.68466335,116.69244412906804,-713788.5129231104,9.0,0.9621753553660606,18183942.191651944,73189883.53417242,183668233.91171065,183668233.91171065
adas_regulated_2026,True,96,260560081.54708114,108.0,200423268.44892505,9.0,0.9985576819422793,536731618.03357834,1806195801.1851258,5421296841.454956,5421296841.454956
adas_regulated_2026,True,96,204284580.41631845,90.0,175411611.712104,9.0,0.997546082543633,420808869.628593,1860452597.8918548,4250410669.1754465,4250410669.1754465
adas_regulated_2026,False,65,17037347.139658984,120.82700329011608,-173995.09514955152,9.0,0.9917000801378099,35095486.77976058,202432988.1065784,354484523.05736375,354484523.05736375
adas_regulated_2026,False,58,10004992.531644972,111.13566107530289,-290579.87280556816,9.0,0.9686813399225189,20609434.100723356,111741888.75004132,208167091.78372955,208167091.78372955
adas_regulated_2026,True,96,254917952.71277967,120.0,200145680.3868616,9.0,0.9891722161808819,525109312.26667833,2931665819.7565827,5303904894.665308,5303904894.665308
adas_regulated_2026,True,96,247219255.54624003,132.0,188899774.91758832,9.0,0.9971079609581222,509250650.56219673,2675336064.7973585,5143723325.852215,5143723325.852215
adas_regulated_2026,False,59,10057849.16998838,108.0485593787667,-149427.92425493686,9.0,0.9741600302707139,20718314.28242052,64379820.88837869,209266843.99749783,209266843.99749783
adas_regulated_2026,False,58,7624932.094358723,90.76078987816403,-645940.4609335156,9.0,0.9665543872716077,15706711.92648452,48579652.9459749,158646789.00166133,158646789.00166133
adas_regulated_2026,True,96,239733336.1215436,96.0,212065495.09416363,9.0,0.9916996521843449,493830292.9178876,2594414026.782816,4987968879.155974,4987968879.155974
adas_regulated_2026,True,96,223085245.32688895,120.0,188237958.84953713,9.0,0.9966558351406666,459536641.11854124,937356586.4314648,4641583348.780676,4641583348.780676
adas_regulated_2026,True,96,228744284.73683038,78.0,206240627.80862197,9.0,0.9955565629364856,471193781.23370814,2920411200.991738,4759327142.444792,4759327142.444792
adas_regulated_2026,True,96,290087770.6882505,150.0,230644531.00683498,9.0,0.9985603401690211,597556147.5448982,2734375836.375835,6035659436.54633,6035659436.54633
adas_regulated_2026,True,96,229808214.29414842,120.0,180254295.16265053,9.0,0.9990237054400865,473385385.6781897,3157250425.28822,4781463602.927808,4781463602.927808
adas_regulated_2026,True,96,225884890.6624925,84.0,197209675.26674938,9.0,0.9963766167032734,465303672.5148188,1625202143.7375202,4699833669.877382,4699833669.877382
adas_regulated_2026,True,96,219851820.13606912,90.0,168766706.19815892,9.0,0.9750539501614931,452876060.0957123,1220089000.7401078,4574307664.531609,4574307664.531609
adas_regulated_2026,True,96,251554947.25197133,108.0,220124333.15178075,9.0,0.9988907323965688,518181806.9031631,2290129627.1607103,5233933121.651486,5233933121.651486
adas_regulated_2026,True,96,261228140.7091761,120.0,207292261.6057326,9.0,0.9967628791090516,538107763.1164489,2856076118.3109894,5435196695.200265,5435196695.200265
adas_regulated_2026,True,96,216358240.21465224,96.0,165668585.12261707,9.0,0.9947145896716643,445679582.44334835,1394923982.5521631,4501619117.303298,4501619117.303298
adas_regulated_2026,True,96,283822377.10979533,138.0,220933652.03503573,9.0,0.9977698226126298,584649969.3881577,2047152272.297052,5905299643.074998,5905299643.074998
adas_regulated_2026,True,96,279482385.1732609,108.0,213235264.92587987,9.0,0.9903494178121068,575709954.9372953,2180989211.490185,5815000375.29087,5815000375.29087
adas_regulated_2026,False,61,10940032.304572262,104.37490835988862,-602324.076923443,9.0,0.9724377967140017,22535536.546152364,104870532.10169195,227621829.9673662,227621829.9673662
adas_regulated_2026,True,96,181400242.9053536,114.0,123965706.6238348,9.0,0.9977863081204312,373669079.7307791,1360035897.4514256,3774271784.3149657,3774271784.3149657
adas_regulated_2026,True,96,208808661.48507985,90.0,171178412.5631691,9.0,0.9981924200574407,430128092.04260904,2514554344.517265,4344540154.639744,4344540154.639744
adas_regulated_2026,True,96,216654277.43792176,96.0,166026849.40010098,9.0,0.9697349298057826,446289393.95745355,2105917810.2944462,4507778562.963334,4507778562.963334
adas_regulated_2026,True,96,224453741.12809467,102.0,167257916.01635554,9.0,0.9955949975107381,462355626.13455796,1987855582.3293996,4670056712.4692745,4670056712.4692745
adas_regulated_2026,False,57,8976300.143010627,131.71633905221083,-1173532.3459401573,9.0,0.9835815200214206,18490415.228253543,130933735.64814289,186763787.16308516,186763787.16308516
adas_regulated_2026,True,96,237158623.71997485,108.0,185372733.97370583,9.0,0.9953499545257393,488526604.2443968,2407538027.0486016,4934398585.013439,4934398585.013439
adas_regulated_2026,True,96,251808302.27735454,126.0,205477983.14365622,9.0,0.9998415099577421,518703696.7179937,1803766010.9153812,5239204507.777561,5239204507.777561
adas_regulated_2026,True,96,252610418.219721,120.0,183944742.6523704,9.0,0.9907081162422058,520355987.37219,3588517264.47264,5255893590.00003,5255893590.00003
adas_regulated_2026,True,96,216753978.0129664,102.0,172348650.16930994,9.0,0.9988723793044643,446494768.6665988,1853512797.8546624,4509852965.18708,4509852965.18708
adas_regulated_2026,True,96,226207434.97525698,114.0,186139403.51700294,9.0,0.990098655285739,465968086.37994236,2456857930.251782,4706544630.564979,4706544630.564979
adas_regulated_2026,True,96,295819704.8689447,144.0,225708520.01367468,9.0,0.996276121536664,609363444.6911038,2271213435.13269,6154919902.250515,6154919902.250515
adas_regulated_2026,True,96,278971121.40438586,150.0,222378214.96620336,9.0,0.9898026009640217,574656795.0354373,2134042986.0111804,5804362856.915471,5804362856.915471
adas_regulated_2026,True,96,286303753.3166939,108.0,224494487.81940132,9.0,0.9969874377403346,589761393.4350451,3747871850.3658037,5956927954.338364,5956927954.338364
adas_regulated_2026,True,96,254696776.95313004,108.0,193728500.47735575,9.0,0.998396696963428,524653709.00373155,1779082593.7961524,5299303040.689538,5299303040.689538
adas_regulated_2026,True,96,283880996.82203615,126.0,215213436.7345132,9.0,0.9958948895832285,584770721.0121704,3416077693.0473833,5906519303.657431,5906519303.657431
adas_regulated_2026,True,96,258757697.19852263,96.0,209997597.42273578,9.0,0.9982571817768718,533018859.4944488,3523774759.597709,5383795853.130453,5383795853.130453
adas_regulated_2026,False,63,11142627.71734477,121.35233808702955,-173546.3217024589,9.0,0.971700700471263,22952865.874029167,74668596.63680524,231837095.27138174,231837095.27138174
adas_regulated_2026,False,64,12838905.076077227,125.07971355084482,-255615.39631525427,9.0,0.9844616538366002,26447053.034166686,145853971.40473688,267130387.44617006,267130387.44617006
adas_regulated_2026,True,96,252023425.8397308,114.0,188146312.8692223,9.0,0.9946982355099034,519146832.96904874,3114969724.897827,5243680437.790741,5243680437.790741
adas_regulated_2026,False,59,9721862.574743189,125.33632887936935,-840469.4191384971,9.0,0.975874583004848,20026210.45810175,80931648.75966184,202276198.85815465,202276198.85815465
adas_regulated_2026,True,96,270132731.69757336,102.0,210295597.8187637,9.0,0.9963740789542256,556450463.5821228,2784306580.0962486,5620468478.633919,5620468478.633919
adas_regulated_2026,True,96,274574623.7719356,126.0,205967190.4950094,9.0,0.9986781485491353,565600383.6544812,1255864132.1980762,5712887913.452345,5712887913.452345
adas_regulated_2026,False,63,12810978.444636172,95.06058229864202,-556643.0378233886,9.0,0.9782012682134654,26389526.547413282,150671929.8142959,266549336.97241786,266549336.97241786
adas_regulated_2026,False,58,10843442.310644375,133.28439070759424,-733420.6496375869,9.0,0.9696823936066251,22336569.36968024,166688666.17116973,225612147.4945628,225612147.4945628
adas_regulated_2026,True,96,221445622.00379327,108.0,178588879.36577952,9.0,0.9994785268113229,456159156.45571226,2081193412.198855,4607468818.688819,4607468818.688819
adas_regulated_2026,True,96,223896405.727583,90.0,168840872.0476673,9.0,0.9995502742228116,461207562.588032,1986151549.419122,4658460612.911409,4658460612.911409
adas_regulated_2026,True,96,251539620.0258565,108.0,207123496.3318018,9.0,0.9917754175110459,518150234.12031883,3094010391.176151,5233614218.456371,5233614218.456371
adas_regulated_2026,True,96,214597265.98264787,102.0,174269719.54475296,9.0,0.9830116520670813,442052125.22408754,1668876376.041409,4464979721.179513,4464979721.179513
adas_regulated_2026,True,96,226187949.6618679,102.0,191007243.04054034,9.0,0.9934251735536971,465927948.29078794,2448337484.134043,4706139212.868976,4706139212.868976
adas_regulated_2026,False,55,7604523.604334211,89.60295173619781,-1049007.6518716034,9.0,0.9935867949806988,15664672.171939466,84460876.14125967,158222163.39572886,158222163.39572886
adas_regulated_2026,True,96,259108978.92979878,108.0,208316954.75496563,9.0,0.9888543687032665,533742469.998767,4111563628.7185698,5391104733.788306,5391104733.788306
adas_regulated_2026,False,59,9631956.386949232,99.83686886598036,-188657.70976820588,9.0,0.9871857205746548,19841011.354081813,117437218.35557953,200405581.804995,200405581.804995
adas_regulated_2026,True,96,223415968.69050723,102.0,185805324.82385015,9.0,0.9918272871098651,460217903.13313067,1636314982.4759476,4648464485.430364,4648464485.430364
adas_regulated_2026,True,96,266265287.54895097,120.0,200778342.76281017,9.0,0.9990461500817649,548483857.4035416,4132249403.245205,5540001192.0759,5540001192.0759
adas_regulated_2026,True,96,231810012.23235446,102.0,174260225.4163617,9.0,0.9946058817533912,477508919.2600422,2055744416.1829941,4823113654.52125,4823113654.52125
adas_regulated_2026,True,96,249838654.79705507,108.0,185236520.9211435,9.0,0.9902333598875408,514646390.3463502,3206581383.823334,5198223388.9495125,5198223388.9495125
adas_regulated_2026,True,96,235803376.63244805,108.0,213035559.3837289,9.0,0.9842615121093443,485734910.45229864,2282217631.9763255,4906200878.321853,4906200878.321853
adas_regulated_2026,True,96,216494238.81527722,102.0,166191237.8321803,9.0,0.9958025391341276,445959727.99952996,1669716905.3768513,4504448747.919133,4504448747.919133
adas_regulated_2026,True,96,244997868.80274627,90.0,181469535.73617274,9.0,0.9980259430057683,504674782.70847744,3150754726.1210876,5097504438.96575,5097504438.96575
adas_regulated_2026,True,96,203951474.0064186,108.0,149697779.62345415,9.0,0.9932629313284317,420122698.74124396,2449827936.514946,4243479950.0985394,4243479950.0985394
adas_regulated_2026,True,96,195649705.70931414,102.0,147991409.52936158,9.0,0.9961326339112301,403021761.7742758,1194316051.1802454,4070750689.4214745,4070750689.4214745
adas_regulated_2026,False,57,9476354.203255503,145.04477812297029,-320048.81145799765,9.0,0.9801328218149129,19520484.083259623,94715563.35699338,197168072.7361706,197168072.7361706
adas_regulated_2026,True,96,222142337.9388403,102.0,175068094.04659367,9.0,0.9984043046314126,457594332.0547803,1679718936.2051716,4621964914.466941,4621964914.466941
adas_regulated_2026,False,57,10488731.886179,109.76361587684235,-1013011.6297546554,9.0,0.9779930976156301,21605896.048861995,123846452.28536867,218231928.3436955,218231928.3436955
