scenario,survived,months_run,final_arr_usd,final_team_size,final_cash_usd,final_trl,final_layer4_substitutability,valuation_vc_method,valuation_comparable_multiples,valuation_damodaran_classical,valuation_damodaran_inverted
post_genai_2026_saas_b2b_logistics,True,96,26607583.597430196,48.0,37347646.480956495,8.0,0.9988633096349948,84810273.34729856,214607655.97236916,494367313.7826504,537392575.7835829
post_genai_2026_saas_b2b_logistics,True,96,28387576.160652652,66.0,27220971.41494013,8.0,0.9977240908777235,90483906.02763091,187752060.07248166,527439469.2758824,557163419.279448
post_genai_2026_saas_b2b_logistics,True,96,22949134.352743108,36.0,45083109.542757414,8.0,0.9974903012629257,73149158.78824869,136434403.70395988,426393545.36119926,456236103.2007009
post_genai_2026_saas_b2b_logistics,True,96,27724045.052585904,42.0,36542108.77984716,8.0,0.991652789931827,88368935.51768155,330243719.583501,515111100.92536956,540546378.9895053
post_genai_2026_saas_b2b_logistics,True,96,19771480.168144204,36.0,38610560.40015648,8.0,0.9979919273193645,63020553.19683192,165566668.14550707,367352920.4349252,395621210.84320456
post_genai_2026_saas_b2b_logistics,True,96,20684993.97160491,36.0,40605936.00550198,8.0,0.9809189489730086,65932330.401039064,75698674.89355779,384325952.3326379,412373763.87325484
post_genai_2026_saas_b2b_logistics,True,96,30423869.978711177,60.0,47811177.91341563,8.0,0.999618460403009,96974485.47813153,305796960.49566936,565273686.7732968,609062607.0364165
post_genai_2026_saas_b2b_logistics,True,96,27029477.675368566,54.0,25158308.330354717,8.0,0.9951749516355141,86155038.53210157,333582897.1113515,502206080.5480527,535286247.54928994
post_genai_2026_saas_b2b_logistics,True,96,23625856.916811552,42.0,43133162.5701339,8.0,0.9980153503966426,75306176.37042674,85832346.20048311,438967010.1762055,466929405.35462373
post_genai_2026_saas_b2b_logistics,True,96,26329932.7274653,66.0,41185867.07423839,8.0,0.996536614094718,83925275.80174495,231171134.11618465,489208577.20473677,545556096.4661344
post_genai_2026_saas_b2b_logistics,True,96,24642819.441601463,48.0,40145030.89735227,8.0,0.9998854785894821,78547690.9332043,195485129.43052033,457862113.136497,493615040.64879805
post_genai_2026_saas_b2b_logistics,True,96,26800110.576443613,48.0,52733737.3591926,8.0,0.992971683574648,85423942.96735509,107364936.19244882,497944453.5517329,548548737.2579992
post_genai_2026_saas_b2b_logistics,True,96,22657744.97131578,30.0,48542587.64135926,8.0,0.9979725634366955,72220370.45995648,162861507.9022604,420979548.06101114,455180975.45913005
post_genai_2026_saas_b2b_logistics,True,96,26029271.78140731,48.0,34063379.66308664,8.0,0.9970043517908516,82966934.84881084,140736251.7708,483622314.7875666,512663849.8532839
post_genai_2026_saas_b2b_logistics,True,96,27917441.239685003,48.0,45186107.877618134,8.0,0.9957286302628,88985375.69279705,192937495.15752923,518704390.52876,568366965.1937753
post_genai_2026_saas_b2b_logistics,True,96,32092344.26418094,54.0,51284508.31025342,8.0,0.9952386054561864,102292659.51319481,206298759.4106953,596273839.3276527,657637286.5245837
post_genai_2026_saas_b2b_logistics,True,96,22232965.03154031,30.0,56392515.574898615,8.0,0.990839371373527,70866406.7423235,270688510.9551135,413087162.1550682,465730587.08824456
post_genai_2026_saas_b2b_logistics,True,96,26825665.70237079,48.0,48270023.83023186,8.0,0.9985098182117657,85505398.58723024,223122489.31977642,498419266.26487285,550761630.2061037
post_genai_2026_saas_b2b_logistics,True,96,25103437.870452657,54.0,45517904.59815069,8.0,0.9921034393919699,80015887.9499167,198868965.78442702,466420376.0285825,516985390.0474621
post_genai_2026_saas_b2b_logistics,True,96,23887695.655217838,60.0,41263923.37857954,8.0,0.997975781718957,76140773.57824284,173764502.8113993,443831958.29432964,489738481.2327068
post_genai_2026_saas_b2b_logistics,True,96,27323954.625972793,72.0,32516723.139210407,8.0,0.9987289160000649,87093668.32476094,202250416.5814878,507677444.6991055,538352566.6160048
post_genai_2026_saas_b2b_logistics,True,96,22669903.556963053,60.0,35938545.65463747,8.0,0.9956094344388757,72259125.3122521,249997249.5899915,421205453.85601985,456713427.4132414
post_genai_2026_saas_b2b_logistics,True,96,24121642.727734104,42.0,47258620.13607354,8.0,0.9965615695140849,76886467.56793761,108121208.43481787,448178680.9263824,480445354.4000493
post_genai_2026_saas_b2b_logistics,True,96,31489194.56964722,48.0,51548802.773273826,8.0,0.9873701059648153,100370151.58324943,446908542.25182015,585067354.0335782,644642689.5851722
post_genai_2026_saas_b2b_logistics,True,96,29255986.62634775,60.0,27909047.24673994,8.0,0.9953743111655151,93251918.71482469,221002607.57546026,543574483.8522489,577037667.8915765
post_genai_2026_saas_b2b_logistics,True,96,20168701.56565084,36.0,40015954.843806975,8.0,0.9971088863499228,64286675.51036616,197772864.76463097,374733270.2717782,394904113.2094818
post_genai_2026_saas_b2b_logistics,True,96,24448442.526069418,48.0,34234347.87827696,8.0,0.9974681229067524,77928124.73778813,274903453.64314115,454250601.65740836,478902402.4422502
post_genai_2026_saas_b2b_logistics,True,96,24382035.340787422,54.0,37437891.19717775,8.0,0.9983390433906938,77716455.32724704,91144501.34989011,453016760.1218357,482070018.5204282
post_genai_2026_saas_b2b_logistics,True,96,25489294.10888135,48.0,39380577.721753545,8.0,0.9993820227233033,81245784.41661645,181673196.7779047,473589561.8886881,501654603.4381386
post_genai_2026_saas_b2b_logistics,True,96,22576912.83685333,42.0,37145455.11374958,8.0,0.9992861968126301,71962722.28255235,75550864.16079593,419477691.8313693,442675592.1768018
post_genai_2026_saas_b2b_logistics,True,96,25437281.298905883,42.0,47069237.54084957,8.0,0.9997921179102073,81079996.32032324,229277794.777181,472623166.986434,509250061.46270823
post_genai_2026_saas_b2b_logistics,True,96,25507990.744611196,42.0,40247068.08840732,8.0,0.9986490575424406,81305378.95969538,225941273.74474603,473936944.26366746,496270579.3424443
post_genai_2026_saas_b2b_logistics,True,96,23737931.253879152,54.0,35379139.49869479,8.0,0.9975525190270378,75663407.4255173,197111113.85687596,441049344.6639352,478734269.6647416
post_genai_2026_saas_b2b_logistics,True,96,25980661.77813402,48.0,39898593.64587653,8.0,0.9993495006936752,82811993.0199174,138976849.45249104,482719143.8305651,512121715.7511725
post_genai_2026_saas_b2b_logistics,True,96,26191371.897243515,36.0,41598814.7098935,8.0,0.9867462130407345,83483620.44272643,212745333.5240353,486634125.25642616,517741288.0009287
post_genai_2026_saas_b2b_logistics,True,96,25333888.21397033,54.0,36926091.838329546,8.0,0.9993255559049687,80750436.29983151,173933749.85422444,470702129.6447255,511387136.3358768
post_genai_2026_saas_b2b_logistics,True,96,30902642.899869855,48.0,43840506.43189172,8.0,0.9987153401766341,98500548.98427695,325592415.8715867,574169259.0479603,607512651.6619706
post_genai_2026_saas_b2b_logistics,True,96,25294704.87216127,78.0,27965366.42797851,8.0,0.9931594175970507,80625541.45858002,302493043.77986205,469974105.494609,512928466.8487317
post_genai_2026_saas_b2b_logistics,True,96,25979508.86146894,42.0,44371046.77544029,8.0,0.99942051847487,82808318.15868267,88255991.0080452,482697722.7077999,518372261.7408885
post_genai_2026_saas_b2b_logistics,True,96,19374038.61753153,36.0,46726973.67126735,8.0,0.9919193980778936,61753729.15685069,238284432.7950477,359968480.1665133,392834762.97094727
post_genai_2026_saas_b2b_logistics,True,96,21492146.691239,42.0,41407639.24619154,8.0,0.9956517267888693,68505087.24438481,74324521.03192842,399322801.64654577,429116614.9127775
post_genai_2026_saas_b2b_logistics,True,96,27483208.191995602,54.0,39163194.64438733,8.0,0.9967653764599531,87601280.69085461,305196541.1541141,510636366.44247675,551509407.2494442
post_genai_2026_saas_b2b_logistics,True,96,27725548.8667958,60.0,50922128.63203139,8.0,0.9981277000103378,88373728.84638569,193829369.15867686,515139041.7035562,580787858.6035825
post_genai_2026_saas_b2b_logistics,True,96,30433560.609810986,90.0,26967361.606727686,8.0,0.9975875734167483,97005373.85510394,187288885.8159761,565453738.1202419,605483224.8691539
post_genai_2026_saas_b2b_logistics,True,96,19751963.71713318,36.0,41372210.89960496,8.0,0.9974092447176269,62958345.5356607,292368334.56582755,366990305.94099486,387858517.35630274
post_genai_2026_saas_b2b_logistics,True,96,26504581.689370766,48.0,37535513.0461263,8.0,0.9911681512124014,84481960.18252635,147499886.29984507,492453544.4839326,528312188.2754841
post_genai_2026_saas_b2b_logistics,True,96,26471244.606558423,48.0,44228327.74754478,8.0,0.9890886762570499,84375699.98435527,313948006.719948,491834143.4767371,535127751.4015443
post_genai_2026_saas_b2b_logistics,True,96,27974297.574138086,54.0,40483411.15806381,8.0,0.9968913686308306,89166602.26862775,217610986.18370897,519760777.8264706,556531410.6079482
post_genai_2026_saas_b2b_logistics,True,96,23538945.142491546,42.0,51855399.53801949,8.0,0.9918942978855907,75029149.66072243,88805041.70080724,437352194.6011896,473380053.3844898
post_genai_2026_saas_b2b_logistics,True,96,24602331.387735743,48.0,34598422.01548529,8.0,0.9995710892068811,78418637.39089076,224870837.70550457,457109847.5143075,489676167.6816414
post_genai_2026_saas_b2b_logistics,True,96,24055580.819407005,48.0,41554087.57503406,8.0,0.9987292367216627,76675898.70953116,226391542.77165914,446951254.61600614,490101907.3035024
post_genai_2026_saas_b2b_logistics,True,96,26359765.265902154,42.0,35948121.20679408,8.0,0.9915990390632673,84020365.44903325,201672696.1713749,489762863.98678654,520705801.3306395
post_genai_2026_saas_b2b_logistics,True,96,24777485.603024535,42.0,40190052.235823385,8.0,0.9878306445741585,78976932.24025877,135348955.59913206,460364202.3711834,493369224.7924932
post_genai_2026_saas_b2b_logistics,True,96,24930555.57545392,60.0,31544555.378519982,8.0,0.9965899964660954,79464834.7269864,276307051.7026497,463208233.3149782,501307876.7685549
post_genai_2026_saas_b2b_logistics,True,96,22082586.360175427,42.0,37031435.21635974,8.0,0.9924427192638691,70387082.6361957,165822297.90729588,410293135.42428166,436346565.9209257
post_genai_2026_saas_b2b_logistics,True,96,24693571.73072612,54.0,32125866.461703163,8.0,0.9940226475963828,78709461.18557997,138652307.01572308,458805087.63664293,494349240.10255283
post_genai_2026_saas_b2b_logistics,True,96,22588805.103780363,42.0,33499899.25169502,8.0,0.9979464783224788,72000628.25793366,110322790.93518667,419698649.44046503,452117651.575366
post_genai_2026_saas_b2b_logistics,True,96,23998511.159174383,42.0,40363553.49307193,8.0,0.9879576837634932,76493992.16899759,148709428.6076418,445890903.738055,477226227.0788367
post_genai_2026_saas_b2b_logistics,True,96,19424663.296124335,36.0,38574729.26566111,8.0,0.9912998552574727,61915092.6573675,91866976.95465241,360909083.6706006,387374155.22849417
post_genai_2026_saas_b2b_logistics,True,96,26220470.460865717,60.0,19251462.991166413,8.0,0.9905015536371822,83576370.58389486,217504822.16027775,487174774.83026546,515632297.7181201
post_genai_2026_saas_b2b_logistics,True,96,22164840.51416205,42.0,34140469.560356066,8.0,0.9949832113777409,70649263.42604503,452835084.1219978,411821412.6917354,436138655.28594434
post_genai_2026_saas_b2b_logistics,True,96,30644806.852907103,66.0,34295574.01157752,8.0,0.9952483140489725,97678710.14492403,176497031.1339539,569378680.697748,609244058.0081327
post_genai_2026_saas_b2b_logistics,True,96,19384844.344539948,42.0,41921463.282185405,8.0,0.9861617426846794,61788171.84338569,142568599.48401928,360169249.92882794,390818221.11718273
post_genai_2026_saas_b2b_logistics,True,96,22613271.924972937,36.0,47538353.30465631,8.0,0.9991804252507623,72078614.96370436,139495851.49180827,420153241.51664823,458624424.91995615
post_genai_2026_saas_b2b_logistics,True,96,22296723.75518091,48.0,39866507.246386826,8.0,0.9975927128727698,71069634.32067288,150723148.37615603,414271795.43155485,449037518.83997667
post_genai_2026_saas_b2b_logistics,True,96,24098492.93721019,48.0,29869228.881378133,8.0,0.9971659810565412,76812678.82815684,109519979.61689359,447748559.20134735,476869412.9836937
post_genai_2026_saas_b2b_logistics,True,96,27074348.602770936,48.0,36859779.62249604,8.0,0.9983566939806022,86298062.25330521,142543751.2288311,503039779.69873345,532686636.05972415
post_genai_2026_saas_b2b_logistics,True,96,24989429.909471013,42.0,41506281.42831619,8.0,0.9965261819765915,79652493.57029496,189202625.87669525,464302114.9240388,488727972.7525598
post_genai_2026_saas_b2b_logistics,True,96,26437129.338127974,48.0,41327991.69157329,8.0,0.9997829075571237,84266959.3604535,180957349.460221,491200283.8272437,520901226.1527808
post_genai_2026_saas_b2b_logistics,True,96,25823325.73408492,54.0,46592635.172480926,8.0,0.9980358323454609,82310492.65426692,147596891.04736498,479795849.53091836,529042190.2255839
post_genai_2026_saas_b2b_logistics,True,96,22534019.90635593,48.0,29953708.802509848,8.0,0.9987271689608774,71826003.32245474,142839664.5978395,418680743.7450231,449106812.5132717
post_genai_2026_saas_b2b_logistics,True,96,27297230.043341793,54.0,42675775.99646864,8.0,0.9950959147619209,87008485.12314746,346457658.28443545,507180903.55026823,551029263.1189811
post_genai_2026_saas_b2b_logistics,True,96,26076975.38127743,54.0,44572656.19930777,8.0,0.9985000778997771,83118987.56452703,163963455.8284904,484508644.8234827,533943480.9175151
post_genai_2026_saas_b2b_logistics,True,96,24767957.020920627,54.0,40224019.07264842,8.0,0.9973572413160942,78946560.38593815,172063041.49529347,460187161.8849017,503073886.4098151
post_genai_2026_saas_b2b_logistics,True,96,25799708.531295404,36.0,51613300.645763434,8.0,0.9931043226836818,82235214.0624721,161547934.02098995,479357043.31391037,516837241.9236486
post_genai_2026_saas_b2b_logistics,True,96,31461570.308887627,60.0,41958254.95867477,8.0,0.9940572634748825,100282100.70491773,322831814.2804397,584554096.9188558,630331874.0869995
post_genai_2026_saas_b2b_logistics,True,96,31213332.663845472,60.0,32291483.94442489,8.0,0.9958111444165775,99490856.26687908,377570197.5032921,579941856.3029482,614834401.6501536
post_genai_2026_saas_b2b_logistics,True,96,24406726.53084681,54.0,41083256.8250611,8.0,0.9996715357672549,77795157.19698049,110852692.40113749,453475520.9581613,495532451.4632328
post_genai_2026_saas_b2b_logistics,True,96,25717349.826991163,48.0,40126650.82175735,8.0,0.9958588976053885,81972700.02398397,129431066.96160854,477826823.50780076,506972162.95929193
post_genai_2026_saas_b2b_logistics,True,96,24892052.440722,78.0,20142159.685179006,8.0,0.9969708278867508,79342108.01001924,294261563.5877161,462492847.3717215,493537527.8420763
post_genai_2026_saas_b2b_logistics,True,96,21095469.90048866,48.0,45568664.61370996,8.0,0.9882289215073106,67240700.83624382,144604670.12929386,391952570.5706916,433717072.3654696
post_genai_2026_saas_b2b_logistics,True,96,19787135.48274319,42.0,30536978.319055494,8.0,0.9984155794856938,63070453.68875807,268893498.60172045,367643795.2449726,386999055.7439463
post_genai_2026_saas_b2b_logistics,True,96,26864225.365233332,48.0,45237349.85891303,8.0,0.9935446642176234,85628305.48464078,135928308.17497075,499135702.4974197,539149856.1182603
post_genai_2026_saas_b2b_logistics,True,96,24128049.211470272,42.0,49330862.49664869,8.0,0.9893537984996096,76906887.8979112,156335248.2355682,448297713.01149625,485904704.5839791
post_genai_2026_saas_b2b_logistics,True,96,23380213.88434066,66.0,22855090.419507764,8.0,0.9888643192941593,74523202.12350084,137689082.919694,434402977.3068776,457422247.48713386
post_genai_2026_saas_b2b_logistics,True,96,23495784.594040424,42.0,34043658.754385665,8.0,0.9985576819422793,74891577.68247212,98718391.6353227,436550274.1892501,466366787.487402
post_genai_2026_saas_b2b_logistics,True,96,22623760.698430214,36.0,50600757.5483919,8.0,0.997546082543633,72112047.37746459,167595237.03833416,420348122.3009164,463853138.4827167
post_genai_2026_saas_b2b_logistics,True,96,25145597.310439337,54.0,34637848.428083204,8.0,0.998724707251275,80150268.94758777,213293891.73373947,467203695.9050561,493442262.3733046
post_genai_2026_saas_b2b_logistics,True,96,26942910.06645072,66.0,22942590.127641298,8.0,0.9949076042809443,85879108.83151598,215565155.3154384,500597659.5456497,529009338.013897
post_genai_2026_saas_b2b_logistics,True,96,26349431.841450106,48.0,41316385.129282236,8.0,0.9891722161808819,83987428.20205691,218164098.77699122,489570869.5777556,521337779.64907444
post_genai_2026_saas_b2b_logistics,True,96,25272753.037070114,54.0,38828982.7887313,8.0,0.9971079609581222,80555571.13873723,238900781.86243752,469566241.7099525,504679196.04890907
post_genai_2026_saas_b2b_logistics,True,96,27481706.594390977,60.0,29930991.448459893,8.0,0.9963984788487681,87596494.42746322,167214666.67895988,510608466.8486838,544520317.573601
post_genai_2026_saas_b2b_logistics,True,96,23606733.23416009,48.0,26750826.991145004,8.0,0.9916056918223439,75245220.6377448,143374509.29484507,438611693.294933,466141345.3466097
post_genai_2026_saas_b2b_logistics,True,96,24130606.40376183,42.0,50275416.00484373,8.0,0.9916996521843449,76915038.81385045,178696869.27076972,448345225.49151427,492324688.0891806
post_genai_2026_saas_b2b_logistics,True,96,25598238.80003849,48.0,52438773.84638126,8.0,0.9966558351406666,81593039.88996452,249170831.62877825,475613747.74235713,520458534.5207708
post_genai_2026_saas_b2b_logistics,True,96,21639768.450108163,30.0,46706721.80877581,8.0,0.9955565629364856,68975623.83692649,113471089.6704413,402065605.1078517,426258264.5206416
post_genai_2026_saas_b2b_logistics,True,96,31544721.671927642,60.0,37579899.599969245,8.0,0.9985603401690211,100547141.30143791,145837192.86983633,586099044.2769252,618926664.6556323
post_genai_2026_saas_b2b_logistics,True,96,23525353.501177225,48.0,40541240.99211038,8.0,0.9990237054400865,74985827.01885661,128682505.90775932,437099662.71749365,468874745.9714754
post_genai_2026_saas_b2b_logistics,True,96,20981439.940787993,36.0,44229773.645622045,8.0,0.9963766167032734,66877236.3368622,203344040.2059138,389833900.73126256,414557449.2366308
post_genai_2026_saas_b2b_logistics,True,96,22758834.718720563,36.0,41169929.64934977,8.0,0.9750539501614931,72542588.71320806,157145909.10294327,422857789.52899235,458819291.4499378
post_genai_2026_saas_b2b_logistics,True,96,23771291.301052205,42.0,52267547.87208501,8.0,0.9988907323965688,75769740.82138038,209797146.05833828,441669172.3475809,491853603.60329217
post_genai_2026_saas_b2b_logistics,True,96,27537568.239801258,48.0,45301464.28869828,8.0,0.9967628791090516,87774550.48428355,274796475.54030347,511646372.8833988,549646338.8440652
post_genai_2026_saas_b2b_logistics,True,96,20841732.688314114,36.0,41639552.3766379,8.0,0.9947145896716643,66431926.81720877,228564520.85500872,387238148.3259919,415164667.48287934
post_genai_2026_saas_b2b_logistics,True,96,26596102.754564866,54.0,45160705.07762388,8.0,0.9977698226126298,84773678.76447593,213495252.42524916,494154000.4080438,536716609.1071152
post_genai_2026_saas_b2b_logistics,True,96,27272632.77578146,42.0,39495685.837867826,8.0,0.9903494178121068,86930082.62644011,225243226.72013232,506723887.7883645,540657432.1911387
post_genai_2026_saas_b2b_logistics,True,96,24669113.143850707,54.0,32256720.747252468,8.0,0.9952251846763049,78631500.72626218,92822434.38257805,458350648.5535809,495889314.4897894
post_genai_2026_saas_b2b_logistics,True,96,20589410.789401036,42.0,47578958.17832646,8.0,0.9977863081204312,65627664.03475925,98484833.176906,382550022.51714396,428605243.81794715
post_genai_2026_saas_b2b_logistics,True,96,21368119.657659017,36.0,47478640.01023577,8.0,0.9981924200574407,68109757.59778778,208712457.92021853,397018386.77163434,433177962.3369292
post_genai_2026_saas_b2b_logistics,True,96,22659667.81551423,36.0,40612181.542045556,8.0,0.9697349298057826,72226499.42471112,196985241.60232246,421015274.3913534,446746347.54945034
post_genai_2026_saas_b2b_logistics,True,96,23736283.50186113,42.0,40537513.206176534,8.0,0.9955949975107381,75658155.30261987,82983162.8995306,441018729.52987206,478345676.82152164
post_genai_2026_saas_b2b_logistics,True,96,33056342.84033294,78.0,31030748.0614496,8.0,0.9985593959424585,105365354.27521574,234647807.17237955,614184875.2861601,662262573.148653
post_genai_2026_saas_b2b_logistics,True,96,23469256.800165106,42.0,49726576.113763966,8.0,0.9953499545257393,74807021.73466767,243479013.2781675,436057389.3637378,488735155.232662
post_genai_2026_saas_b2b_logistics,True,96,25911361.137298815,48.0,44545346.495912254,8.0,0.9998415099577421,82591100.87197562,113786247.59904997,481431542.0636605,510220686.7435561
post_genai_2026_saas_b2b_logistics,True,96,26931362.542584125,48.0,37663650.125076376,8.0,0.9907081162422058,85842301.70650877,227575183.4647456,500383107.242023,538338081.4977454
post_genai_2026_saas_b2b_logistics,True,96,23336858.394491073,42.0,39056133.02323907,8.0,0.9988723793044643,74385008.77979545,264536052.42870212,433597434.89539987,458347185.8097257
post_genai_2026_saas_b2b_logistics,True,96,28718528.17101638,48.0,49667445.284581885,8.0,0.990098655285739,91538798.1549452,189896037.46858412,533588537.8583555,579341125.8714544
post_genai_2026_saas_b2b_logistics,True,96,27454000.762074567,60.0,39589080.35676448,8.0,0.996276121536664,87508183.54408424,228051683.74306515,510093694.1393087,557961574.8086958
post_genai_2026_saas_b2b_logistics,True,96,26767764.557414014,60.0,46667424.616541974,8.0,0.9898026009640217,85320841.73286861,147842266.5392778,497343466.4504176,547186187.6709218
post_genai_2026_saas_b2b_logistics,True,96,25336074.69644422,42.0,41397559.73961289,8.0,0.9969874377403346,80757405.59772362,228185834.52028844,470742754.35847646,509895968.86864895
post_genai_2026_saas_b2b_logistics,True,96,24675532.448170774,42.0,47009891.72803808,8.0,0.998396696963428,78651961.92117266,212268031.38986257,458469918.84437764,502666892.39921653
post_genai_2026_saas_b2b_logistics,True,96,27091885.426069222,48.0,39925503.84365766,8.0,0.9958948895832285,86353959.95525642,131131792.94228873,503365612.82801825,533746628.33270526
post_genai_2026_saas_b2b_logistics,True,96,25305612.046405967,36.0,39804217.19989059,8.0,0.9982571817768718,80660307.50284526,240357071.00006485,470176760.14051354,488603409.9555491
post_genai_2026_saas_b2b_logistics,True,96,21638394.313944217,54.0,40204001.04597415,8.0,0.9923081536882287,68971243.8501737,161890059.9046684,402040073.7400124,442274656.46217686
post_genai_2026_saas_b2b_logistics,True,96,23995720.113775007,60.0,36306022.19567249,8.0,0.9971129400207909,76485095.8585762,106151602.46865226,445839046.28126335,482710002.8667059
post_genai_2026_saas_b2b_logistics,True,96,25524117.67156855,48.0,32213855.093795348,8.0,0.9946982355099034,81356782.69121037,214798093.44735762,474236581.6031606,498126449.6178462
post_genai_2026_saas_b2b_logistics,True,96,28791861.70398594,72.0,32930769.947317503,8.0,0.9965399787123069,91772544.9344638,274351059.7034631,534951070.5202036,582118313.4298944
post_genai_2026_saas_b2b_logistics,True,96,26475946.621108845,42.0,43580087.428664386,8.0,0.9963740789542256,84390687.40844224,128640944.7720945,491921506.6261997,532849824.0978588
post_genai_2026_saas_b2b_logistics,True,96,31445588.39877901,54.0,40400913.71085278,8.0,0.9986781485491353,100231159.20698121,337584588.2433357,584257153.9837493,624699393.8557372
post_genai_2026_saas_b2b_logistics,True,96,26538613.87784499,48.0,34864915.345770225,8.0,0.9955117522513766,84590435.99343705,188058427.0243645,493085860.5128024,526976599.24119025
post_genai_2026_saas_b2b_logistics,True,96,28885516.407250855,84.0,25194140.317790784,8.0,0.9932649750931866,92071064.37554993,210739275.849798,536691169.3122133,575598595.8147652
post_genai_2026_saas_b2b_logistics,True,96,23327737.872041624,42.0,43919968.99284341,8.0,0.9994785268113229,74355937.59416239,82592811.23148726,433427976.13312185,467591365.7843318
post_genai_2026_saas_b2b_logistics,True,96,23458015.362806328,36.0,36889603.29533608,8.0,0.9995502742228116,74771190.24430616,116427208.36953709,435848524.1291417,461552669.41499096
post_genai_2026_saas_b2b_logistics,True,96,27191452.87377076,42.0,49477650.67475394,8.0,0.9917754175110459,86671325.95826602,175172680.6355132,505215570.05845094,553943282.0139004
post_genai_2026_saas_b2b_logistics,True,96,23779590.35568643,42.0,43103435.6375447,8.0,0.9830116520670813,75796193.62155578,177129416.4521577,441823368.286924,469479253.2688328
post_genai_2026_saas_b2b_logistics,True,96,22165562.09023135,42.0,47200946.04213,8.0,0.9934251735536971,70651563.41181616,241904191.93883118,411834819.5319983,449466156.16998136
post_genai_2026_saas_b2b_logistics,True,96,33313984.514893033,60.0,19776399.021696277,8.0,0.9995942640272079,106186573.56275779,137412380.35011777,618971842.2087421,660647415.5383656
